NAME,ARCHITECTURE,ARCHITECTURE_FULL_NAME,FAMILY,DEVICE,PACKAGE,SPEED,TEMPERATURE_GRADE_LETTER,REVISION
xqku15p-ffre1517-1-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku15p,ffre1517,-1,I,
xqku15p-ffre1517-1L-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku15p,ffre1517,-1L,I,
xqku15p-ffre1517-1LV-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku15p,ffre1517,-1LV,I,
xqku15p-ffre1517-1M-m,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku15p,ffre1517,-1M,M,
xqku15p-ffre1517-2-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku15p,ffre1517,-2,I,
xqku5p-ffrb676-1-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,ffrb676,-1,I,
xqku5p-ffrb676-1L-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,ffrb676,-1L,I,
xqku5p-ffrb676-1LV-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,ffrb676,-1LV,I,
xqku5p-ffrb676-1M-m,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,ffrb676,-1M,M,
xqku5p-ffrb676-2-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,ffrb676,-2,I,
xqku5p-sfrb784-1-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,sfrb784,-1,I,
xqku5p-sfrb784-1L-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,sfrb784,-1L,I,
xqku5p-sfrb784-1LV-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,sfrb784,-1LV,I,
xqku5p-sfrb784-1M-m,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,sfrb784,-1M,M,
xqku5p-sfrb784-2-i,kintexuplus,Kintex UltraScale+,qkintexuplus,xqku5p,sfrb784,-2,I,
xczu11eg-ffvb1517-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-1,E,
xczu11eg-ffvb1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-1,I,
xczu11eg-ffvb1517-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-1L,I,
xczu11eg-ffvb1517-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-1LV,I,
xczu11eg-ffvb1517-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-2,E,
xczu11eg-ffvb1517-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-2,I,
xczu11eg-ffvb1517-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-2L,E,
xczu11eg-ffvb1517-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-2LV,E,
xczu11eg-ffvb1517-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvb1517,-3,E,
xczu11eg-ffvc1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-1,E,
xczu11eg-ffvc1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-1,I,
xczu11eg-ffvc1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-1L,I,
xczu11eg-ffvc1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-1LV,I,
xczu11eg-ffvc1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-2,E,
xczu11eg-ffvc1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-2,I,
xczu11eg-ffvc1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-2L,E,
xczu11eg-ffvc1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-2LV,E,
xczu11eg-ffvc1156-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1156,-3,E,
xczu11eg-ffvc1760-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-1,E,
xczu11eg-ffvc1760-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-1,I,
xczu11eg-ffvc1760-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-1L,I,
xczu11eg-ffvc1760-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-1LV,I,
xczu11eg-ffvc1760-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-2,E,
xczu11eg-ffvc1760-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-2,I,
xczu11eg-ffvc1760-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-2L,E,
xczu11eg-ffvc1760-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-2LV,E,
xczu11eg-ffvc1760-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvc1760,-3,E,
xczu11eg-ffvf1517-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-1,E,
xczu11eg-ffvf1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-1,I,
xczu11eg-ffvf1517-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-1L,I,
xczu11eg-ffvf1517-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-1LV,I,
xczu11eg-ffvf1517-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-2,E,
xczu11eg-ffvf1517-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-2,I,
xczu11eg-ffvf1517-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-2L,E,
xczu11eg-ffvf1517-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-2LV,E,
xczu11eg-ffvf1517-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu11eg,ffvf1517,-3,E,
xczu15eg-ffvb1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-1,E,
xczu15eg-ffvb1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-1,I,
xczu15eg-ffvb1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-1L,I,
xczu15eg-ffvb1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-1LV,I,
xczu15eg-ffvb1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-2,E,
xczu15eg-ffvb1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-2,I,
xczu15eg-ffvb1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-2L,E,
xczu15eg-ffvb1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-2LV,E,
xczu15eg-ffvb1156-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvb1156,-3,E,
xczu15eg-ffvc900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-1,E,
xczu15eg-ffvc900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-1,I,
xczu15eg-ffvc900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-1L,I,
xczu15eg-ffvc900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-1LV,I,
xczu15eg-ffvc900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-2,E,
xczu15eg-ffvc900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-2,I,
xczu15eg-ffvc900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-2L,E,
xczu15eg-ffvc900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-2LV,E,
xczu15eg-ffvc900-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu15eg,ffvc900,-3,E,
xczu17eg-ffvb1517-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-1,E,
xczu17eg-ffvb1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-1,I,
xczu17eg-ffvb1517-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-1L,I,
xczu17eg-ffvb1517-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-1LV,I,
xczu17eg-ffvb1517-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-2,E,
xczu17eg-ffvb1517-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-2,I,
xczu17eg-ffvb1517-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-2L,E,
xczu17eg-ffvb1517-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-2LV,E,
xczu17eg-ffvb1517-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvb1517,-3,E,
xczu17eg-ffvc1760-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-1,E,
xczu17eg-ffvc1760-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-1,I,
xczu17eg-ffvc1760-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-1L,I,
xczu17eg-ffvc1760-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-1LV,I,
xczu17eg-ffvc1760-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-2,E,
xczu17eg-ffvc1760-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-2,I,
xczu17eg-ffvc1760-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-2L,E,
xczu17eg-ffvc1760-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-2LV,E,
xczu17eg-ffvc1760-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvc1760,-3,E,
xczu17eg-ffvd1760-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-1,E,
xczu17eg-ffvd1760-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-1,I,
xczu17eg-ffvd1760-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-1L,I,
xczu17eg-ffvd1760-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-1LV,I,
xczu17eg-ffvd1760-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-2,E,
xczu17eg-ffvd1760-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-2,I,
xczu17eg-ffvd1760-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-2L,E,
xczu17eg-ffvd1760-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-2LV,E,
xczu17eg-ffvd1760-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffvd1760,-3,E,
xczu17eg-ffve1924-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-1,E,
xczu17eg-ffve1924-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-1,I,
xczu17eg-ffve1924-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-1L,I,
xczu17eg-ffve1924-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-1LV,I,
xczu17eg-ffve1924-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-2,E,
xczu17eg-ffve1924-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-2,I,
xczu17eg-ffve1924-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-2L,E,
xczu17eg-ffve1924-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-2LV,E,
xczu17eg-ffve1924-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu17eg,ffve1924,-3,E,
xczu19eg-ffvb1517-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-1,E,
xczu19eg-ffvb1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-1,I,
xczu19eg-ffvb1517-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-1L,I,
xczu19eg-ffvb1517-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-1LV,I,
xczu19eg-ffvb1517-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-2,E,
xczu19eg-ffvb1517-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-2,I,
xczu19eg-ffvb1517-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-2L,E,
xczu19eg-ffvb1517-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-2LV,E,
xczu19eg-ffvb1517-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvb1517,-3,E,
xczu19eg-ffvc1760-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-1,E,
xczu19eg-ffvc1760-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-1,I,
xczu19eg-ffvc1760-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-1L,I,
xczu19eg-ffvc1760-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-1LV,I,
xczu19eg-ffvc1760-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-2,E,
xczu19eg-ffvc1760-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-2,I,
xczu19eg-ffvc1760-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-2L,E,
xczu19eg-ffvc1760-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-2LV,E,
xczu19eg-ffvc1760-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvc1760,-3,E,
xczu19eg-ffvd1760-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-1,E,
xczu19eg-ffvd1760-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-1,I,
xczu19eg-ffvd1760-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-1L,I,
xczu19eg-ffvd1760-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-1LV,I,
xczu19eg-ffvd1760-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-2,E,
xczu19eg-ffvd1760-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-2,I,
xczu19eg-ffvd1760-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-2L,E,
xczu19eg-ffvd1760-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-2LV,E,
xczu19eg-ffvd1760-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffvd1760,-3,E,
xczu19eg-ffve1924-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-1,E,
xczu19eg-ffve1924-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-1,I,
xczu19eg-ffve1924-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-1L,I,
xczu19eg-ffve1924-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-1LV,I,
xczu19eg-ffve1924-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-2,E,
xczu19eg-ffve1924-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-2,I,
xczu19eg-ffve1924-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-2L,E,
xczu19eg-ffve1924-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-2LV,E,
xczu19eg-ffve1924-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu19eg,ffve1924,-3,E,
xczu2cg-sbva484-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2cg,sbva484,-1,E,
xczu2cg-sbva484-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2cg,sbva484,-1,I,
